ID,TITLE,AUTHOR,IMAGE_URL,YEAR,PUBLISHER_ID
1557346763,"Art for All Seasons: Simple, Fun Projects for Seasons and Holidays",Susie Alexander,http://images.amazon.com/images/P/1557346763.01.LZZZZZZZ.jpg,1996,814
1551669021,Like Silk,Mary Lynn Baxter,http://images.amazon.com/images/P/1551669021.01.LZZZZZZZ.jpg,2002,26
0192829068,The Masterpiece (The World's Classics),Emile Zola,http://images.amazon.com/images/P/0192829068.01.LZZZZZZZ.jpg,1993,317
0804113831,The Sins of the Wolf (William Monk Novels (Paperback)),Anne Perry,http://images.amazon.com/images/P/0804113831.01.LZZZZZZZ.jpg,1995,1181
9681902548,"LA Historia Interminable (Literatura Alfaguara, 85)",Michael Ende,http://images.amazon.com/images/P/9681902548.01.LZZZZZZZ.jpg,2000,206
9681902068,El Profesor Ziper Y LA Fabulosa Guitarra Electrica,Juan Villoro,http://images.amazon.com/images/P/9681902068.01.LZZZZZZZ.jpg,2002,1325
055314300X,Bourne Identity,Robert Ludlum,http://images.amazon.com/images/P/055314300X.01.LZZZZZZZ.jpg,1966,1050
0060925752,Soul Mates,Thomas Moore,http://images.amazon.com/images/P/0060925752.01.LZZZZZZZ.jpg,1994,1021
1582341400,A Cook's Tour,Anthony Bourdain,http://images.amazon.com/images/P/1582341400.01.LZZZZZZZ.jpg,2001,297
0449137465,East of Desolation,Jack Higgins,http://images.amazon.com/images/P/0449137465.01.LZZZZZZZ.jpg,1982,858
0965011615,The World's Best Short Stories (of all time),Steve Moss,http://images.amazon.com/images/P/0965011615.01.LZZZZZZZ.jpg,2001,623
1878702033,Winterfire,Lois F. Dyer,http://images.amazon.com/images/P/1878702033.01.LZZZZZZZ.jpg,1990,225
0380782332,Kiss an Angel,Susan Elizabeth Phillips,http://images.amazon.com/images/P/0380782332.01.LZZZZZZZ.jpg,2002,488
3453864050,Die �?¼berzeugende Bewerbungsmappe. Anschreiben. Lebenslauf. Zeugnisse.,Thomas R. Schmidt,http://images.amazon.com/images/P/3453864050.01.LZZZZZZZ.jpg,2002,169
3453864026,Die optimale Bewerbung.,Thomas R. Schmidt,http://images.amazon.com/images/P/3453864026.01.LZZZZZZZ.jpg,2002,169
0929923901,Wild Animals (Draw Science Series),Nina Kidd,http://images.amazon.com/images/P/0929923901.01.LZZZZZZZ.jpg,1992,629
0553273280,Rich and Reckless,Barney Leason,http://images.amazon.com/images/P/0553273280.01.LZZZZZZZ.jpg,1988,1017
0425177351,Bio-Strike (Tom Clancy's Power Plays (Paperback)),Jerome Preisler,http://images.amazon.com/images/P/0425177351.01.LZZZZZZZ.jpg,2000,483
1558020837,The Falstaff Cross (Falstaff Cross),John Kern,http://images.amazon.com/images/P/1558020837.01.LZZZZZZZ.jpg,1988,1326
0312974256,Welcome to Temptation,Jennifer Crusie,http://images.amazon.com/images/P/0312974256.01.LZZZZZZZ.jpg,2001,509
1550660160,Hyena Family: Animal Series (Animal Series),Jane Goodall,http://images.amazon.com/images/P/1550660160.01.LZZZZZZZ.jpg,1991,632
3923880642,"Dog Owners Guide to American and English Cocker Spaniels: Everything You Need to Know About Your Spaniel, Including Health Care, Training, Breeding A",Dorothy Quelch,http://images.amazon.com/images/P/3923880642.01.LZZZZZZZ.jpg,1987,455
0804102988,Sarum: The Novel of England,Edward Rutherford,http://images.amazon.com/images/P/0804102988.01.LZZZZZZZ.jpg,1992,666
0440150167,Love and War,John Jakes,http://images.amazon.com/images/P/0440150167.01.LZZZZZZZ.jpg,1985,1190
059050214X,"A Journey to the New World: The Diary of Remember Patience Whipple, Mayflower, 1620 (Dear America Series)",Kathryn Lasky,http://images.amazon.com/images/P/059050214X.01.LZZZZZZZ.jpg,1996,880
0446359750,Devices and Desires,Phyllis White,http://images.amazon.com/images/P/0446359750.01.LZZZZZZZ.jpg,1991,1020
0440208513,The Evening News,Arthur Hailey,http://images.amazon.com/images/P/0440208513.01.LZZZZZZZ.jpg,1991,157
0767916069,Under the Tuscan Sun : At Home in Italy,FRANCES MAYES,http://images.amazon.com/images/P/0767916069.01.LZZZZZZZ.jpg,2003,1035
0140179836,The Liar's Club: A Memoir,Mary Karr,http://images.amazon.com/images/P/0140179836.01.LZZZZZZZ.jpg,1998,677
0553580906,Claws and Effect,RITA MAE BROWN,http://images.amazon.com/images/P/0553580906.01.LZZZZZZZ.jpg,2002,499
044022103X,One True Thing,Anna Quindlen,http://images.amazon.com/images/P/044022103X.01.LZZZZZZZ.jpg,1995,157
0553581554,The Killing Game: Only One Can Win...and the Loser Dies,Iris Johansen,http://images.amazon.com/images/P/0553581554.01.LZZZZZZZ.jpg,2000,1017
0451179803,Spandau Phoenix,Greg Iles,http://images.amazon.com/images/P/0451179803.01.LZZZZZZZ.jpg,1994,484
0451207505,Trapped,Greg Iles,http://images.amazon.com/images/P/0451207505.01.LZZZZZZZ.jpg,2002,484
1575666731,Plain Jane,Fern Michaels,http://images.amazon.com/images/P/1575666731.01.LZZZZZZZ.jpg,2001,892
0440416655,A Straw for Two (Ink Drinker),ERIC SANVOISIN,http://images.amazon.com/images/P/0440416655.01.LZZZZZZZ.jpg,2003,71
0440414857,The Ink Drinker (Ink Drinker),Eric Sanvoisin,http://images.amazon.com/images/P/0440414857.01.LZZZZZZZ.jpg,2002,688
042518045X,Unraveled Sleeve (Needlecraft Mysteries),Monica Ferris,http://images.amazon.com/images/P/042518045X.01.LZZZZZZZ.jpg,2001,483
0959774661,Treat Your Own Back,Robin A. McKenzie,http://images.amazon.com/images/P/0959774661.01.LZZZZZZZ.jpg,1993,815
0425145638,Fatal Cure,Robin Cook,http://images.amazon.com/images/P/0425145638.01.LZZZZZZZ.jpg,1997,483
140003065X,A Fine Balance,Rohinton Mistry,http://images.amazon.com/images/P/140003065X.01.LZZZZZZZ.jpg,2001,667
0671883410,"Debtors' Planet (Star Trek The Next Generation, No 30)",W.R. Thompson,http://images.amazon.com/images/P/0671883410.01.LZZZZZZZ.jpg,1994,911
0553260960,"The Mammoth Hunters (Auel, Jean M. , Earth's Children.)",Jean M. Auel,http://images.amazon.com/images/P/0553260960.01.LZZZZZZZ.jpg,1986,1017
0553801376,One Door Away from Heaven,Dean R. Koontz,http://images.amazon.com/images/P/0553801376.01.LZZZZZZZ.jpg,2001,1017
0671700103,"The Eyes of the Beholders (Star Trek: The Next Generation, No. 13)",A.C. Crispin,http://images.amazon.com/images/P/0671700103.01.LZZZZZZZ.jpg,1990,911
1551669447,The Christmas Basket,Debbie Macomber,http://images.amazon.com/images/P/1551669447.01.LZZZZZZZ.jpg,2002,26
0807508527,"The Boxcar Children (Boxcar Children, No 1)",Gertrude Chandler Warner,http://images.amazon.com/images/P/0807508527.01.LZZZZZZZ.jpg,1989,136
037582233X,Stargirl,JERRY SPINELLI,http://images.amazon.com/images/P/037582233X.01.LZZZZZZZ.jpg,2002,851
0689846223,Anne of Green Gables (Aladdin Classics),Lucy  Maud Montgomery,http://images.amazon.com/images/P/0689846223.01.LZZZZZZZ.jpg,2001,14
1893010023,High Times Presents Paul Krassner's Pot Stories for the Soul,Paul Krassner,http://images.amazon.com/images/P/1893010023.01.LZZZZZZZ.jpg,1999,1161
0141439556,Wuthering Heights (Penguin Classics),Emily Bronte,http://images.amazon.com/images/P/0141439556.01.LZZZZZZZ.jpg,2003,3
0679425268,Sole Survivor,DEAN KOONTZ,http://images.amazon.com/images/P/0679425268.01.LZZZZZZZ.jpg,1997,1183
0446608815,Pop Goes the Weasel,James Patterson,http://images.amazon.com/images/P/0446608815.01.LZZZZZZZ.jpg,2000,171
0140178406,Aunt Dimity's Death (Aunt Dimity (Paperback)),Nancy Atherton,http://images.amazon.com/images/P/0140178406.01.LZZZZZZZ.jpg,1993,3
0385413041,Beach Music,PAT CONROY,http://images.amazon.com/images/P/0385413041.01.LZZZZZZZ.jpg,1995,675
0451523385,Wuthering Heights (Signet Classic),Emily Bronte,http://images.amazon.com/images/P/0451523385.01.LZZZZZZZ.jpg,1993,484
0807593664,"The Yellow House Mystery (Boxcar Children Series, No 3)",Gertrude Chandler Warner,http://images.amazon.com/images/P/0807593664.01.LZZZZZZZ.jpg,1989,136
059042243X,Anne of Green Gables,L.M. Montgomery,http://images.amazon.com/images/P/059042243X.01.LZZZZZZZ.jpg,1989,880
0440430712,Great Brain (Yearling),John D. Fitzgerald,http://images.amazon.com/images/P/0440430712.01.LZZZZZZZ.jpg,1972,71
0812507436,"People of the River (The First North Americans series, Book 4)",W. Michael Gear,http://images.amazon.com/images/P/0812507436.01.LZZZZZZZ.jpg,1993,496
2020336480,Les fous de Bassan,Anne H�?©bert,http://images.amazon.com/images/P/2020336480.01.LZZZZZZZ.jpg,1998,183
2070378306,La maladie humaine,Ferdinando Camon,http://images.amazon.com/images/P/2070378306.01.LZZZZZZZ.jpg,1987,159
2020315599,Un secret sans importance,Agn�?¨s Desarthe,http://images.amazon.com/images/P/2020315599.01.LZZZZZZZ.jpg,1997,183
2080671618,On dirait des îles (Etonnants voyageurs),Jacques Meunier,http://images.amazon.com/images/P/2080671618.01.LZZZZZZZ.jpg,1999,346
2868697984,Un chant d'amour,Frederic Prokosch,http://images.amazon.com/images/P/2868697984.01.LZZZZZZZ.jpg,1993,53
2253942723,Histoire de la philosophie moderne et contemporaine,Jean-Michel Besnier,http://images.amazon.com/images/P/2253942723.01.LZZZZZZZ.jpg,1998,1203
2253942731,Histoire de la philosophie moderne et contemporaine,Jean-Michel Besnier,http://images.amazon.com/images/P/2253942731.01.LZZZZZZZ.jpg,1998,1203
2070425266,Amours en fuite,Bernhard Schlink,http://images.amazon.com/images/P/2070425266.01.LZZZZZZZ.jpg,2002,159
2070411729,Le Dieu des Petits Riens,Arundhati Roy,http://images.amazon.com/images/P/2070411729.01.LZZZZZZZ.jpg,2000,159
202009908X,La Vie fant�?´me,Sallenav,http://images.amazon.com/images/P/202009908X.01.LZZZZZZZ.jpg,1988,183
2842190068,Nazis dans le métro (Le Poulpe),Didier Daeninckx,http://images.amazon.com/images/P/2842190068.01.LZZZZZZZ.jpg,1995,1327
2266023209,Le Chien Jaune,Georges Simenon,http://images.amazon.com/images/P/2266023209.01.LZZZZZZZ.jpg,,21
2264023481,La Bible de n�?©on,John Kennedy Toole,http://images.amazon.com/images/P/2264023481.01.LZZZZZZZ.jpg,1995,691
0345331397,"I, Robot",Isaac Asimov,http://images.amazon.com/images/P/0345331397.01.LZZZZZZZ.jpg,1989,1040
2070361039,Zazie Dans Le Metro (Folio),Raymond Queneau,http://images.amazon.com/images/P/2070361039.01.LZZZZZZZ.jpg,1972,59
207072333X,Aller aux mirabelles (L'Un et l'autre),Jacques Réda,http://images.amazon.com/images/P/207072333X.01.LZZZZZZZ.jpg,1991,159
2290328685,Je vous aime,Collectif,http://images.amazon.com/images/P/2290328685.01.LZZZZZZZ.jpg,2003,22
2020281341,La vie me fait peur,Jean-Paul Dubois,http://images.amazon.com/images/P/2020281341.01.LZZZZZZZ.jpg,1996,183
2020323656,Kennedy et moi,Jean-Paul Dubois,http://images.amazon.com/images/P/2020323656.01.LZZZZZZZ.jpg,1997,183
2253037389,Le Bouc �?©missaire,Ren�?© Girard,http://images.amazon.com/images/P/2253037389.01.LZZZZZZZ.jpg,1986,1203
2020094851,Sky My Husband! Ciel Mon Mari!,Chiflet,http://images.amazon.com/images/P/2020094851.01.LZZZZZZZ.jpg,1994,1185
0842321969,Facing the Future (Left Behind: The Kids #4),Jerry B. Jenkins,http://images.amazon.com/images/P/0842321969.01.LZZZZZZZ.jpg,1998,324
0671028383,Grave Secrets,Kathy Reichs,http://images.amazon.com/images/P/0671028383.01.LZZZZZZZ.jpg,2003,486
0671011367,Deja Dead,Kathy Reichs,http://images.amazon.com/images/P/0671011367.01.LZZZZZZZ.jpg,1998,323
0515136549,The Sherbrooke Twins,Catherine Coulter,http://images.amazon.com/images/P/0515136549.01.LZZZZZZZ.jpg,2004,334
0312962436,Nothing but Velvet,Kat Martin,http://images.amazon.com/images/P/0312962436.01.LZZZZZZZ.jpg,1997,660
055358068X,The Least Likely Bride,Jane Feather,http://images.amazon.com/images/P/055358068X.01.LZZZZZZZ.jpg,2000,499
0316769495,Franny and Zooey,J.D. Salinger,http://images.amazon.com/images/P/0316769495.01.LZZZZZZZ.jpg,1991,844
0670880728,Bridget Jones's Diary,Helen Fielding,http://images.amazon.com/images/P/0670880728.01.LZZZZZZZ.jpg,1998,347
2253036218,Nouveaux contes de la folie ordinaire,Charles Bukowski,http://images.amazon.com/images/P/2253036218.01.LZZZZZZZ.jpg,1985,1203
2290308404,Differentes saisons,Stephen King,http://images.amazon.com/images/P/2290308404.01.LZZZZZZZ.jpg,2000,22
2738107915,Les nourritures affectives,Boris Cyrulnik,http://images.amazon.com/images/P/2738107915.01.LZZZZZZZ.jpg,2000,816
2844121578,Mersonne ne m'aime,Mireille Cardot,http://images.amazon.com/images/P/2844121578.01.LZZZZZZZ.jpg,2003,633
2264002190,Les amants maudits (10/18),Katia Granoff,http://images.amazon.com/images/P/2264002190.01.LZZZZZZZ.jpg,1979,1037
2266072242,L'Ali�?©niste,Caleb Carr,http://images.amazon.com/images/P/2266072242.01.LZZZZZZZ.jpg,1996,323
1591299357,Releasing the Demons,Sirrus Poe,http://images.amazon.com/images/P/1591299357.01.LZZZZZZZ.jpg,2003,913
0553581767,Manhattan Is My Beat,JEFFERY DEAVER,http://images.amazon.com/images/P/0553581767.01.LZZZZZZZ.jpg,2000,499
0671039725,Carrie,Stephen King,http://images.amazon.com/images/P/0671039725.01.LZZZZZZZ.jpg,2002,323
0345389425,Violin,Anne Rice,http://images.amazon.com/images/P/0345389425.01.LZZZZZZZ.jpg,1998,1181
0743410181,Temptation,Jude Deveraux,http://images.amazon.com/images/P/0743410181.01.LZZZZZZZ.jpg,2001,175
0671502522,A Holiday Of Love,Judith McNaught,http://images.amazon.com/images/P/0671502522.01.LZZZZZZZ.jpg,1994,323
0671025384,Imzadi II: Triangle (Star Trek The Next Generation),Peter David,http://images.amazon.com/images/P/0671025384.01.LZZZZZZZ.jpg,1999,911
3442438241,Der magische Zirkel.,Katherine Neville,http://images.amazon.com/images/P/3442438241.01.LZZZZZZZ.jpg,2000,657
3596130417,Schiffsmeldungen / The Shipping News,Annie Proulx,http://images.amazon.com/images/P/3596130417.01.LZZZZZZZ.jpg,2002,1019
3770156218,Der Fall Arbogast.,Thomas Hettche,http://images.amazon.com/images/P/3770156218.01.LZZZZZZZ.jpg,2001,634
351828875X,Das Gehirn und seine Wirklichkeit.,Gerhard Roth,http://images.amazon.com/images/P/351828875X.01.LZZZZZZZ.jpg,2000,13
3453124502,Die Skulptur.,Lauren M. Henderson,http://images.amazon.com/images/P/3453124502.01.LZZZZZZZ.jpg,1997,169
2020099136,Catalogue des idées reçues sur la langue (Points. Point-virgule),Marina Yaguello,http://images.amazon.com/images/P/2020099136.01.LZZZZZZZ.jpg,1988,183
2253023906,La Vie Mode D'Emploi,George Perec,http://images.amazon.com/images/P/2253023906.01.LZZZZZZZ.jpg,2000,1001
2290045764,Extension Du Domain De La Lutte,Michel Houellebecq,http://images.amazon.com/images/P/2290045764.01.LZZZZZZZ.jpg,2002,1262
225314911X,Mercure,Amelie Nothomb,http://images.amazon.com/images/P/225314911X.01.LZZZZZZZ.jpg,2002,1019
2070332748,Histoires du gaillard d'avant (Collection Folio junior),Jean Ollivier,http://images.amazon.com/images/P/2070332748.01.LZZZZZZZ.jpg,1984,159
2070369439,Le Marin de Gibraltar,Marguerite Duras,http://images.amazon.com/images/P/2070369439.01.LZZZZZZZ.jpg,1977,159
2070426777,De la vanit�?©,Michel de Montaigne,http://images.amazon.com/images/P/2070426777.01.LZZZZZZZ.jpg,2003,159
2290302481,Le maitre du haut chateau,K. Philip Dick,http://images.amazon.com/images/P/2290302481.01.LZZZZZZZ.jpg,2001,22
3478719615,Speed Reading. Schneller lesen - mehr verstehen - besser behalten.,Tony Buzan,http://images.amazon.com/images/P/3478719615.01.LZZZZZZZ.jpg,2002,456
3596137225,Verwandlungen / Transformations.,Anne Sexton,http://images.amazon.com/images/P/3596137225.01.LZZZZZZZ.jpg,1999,497
3257231180,Acqua alta. Commissario Brunettis f�?¼nfter Fall.,Donna Leon,http://images.amazon.com/images/P/3257231180.01.LZZZZZZZ.jpg,1999,665
0451180232,Nightmares &amp; Dreamscapes,Stephen King,http://images.amazon.com/images/P/0451180232.01.LZZZZZZZ.jpg,2004,484
1570671044,Spiritual Midwifery,Ina May Gaskin,http://images.amazon.com/images/P/1570671044.01.LZZZZZZZ.jpg,2002,817
0905712609,"Stephen King: The Shining, Salems Lot, Night Shift, Carrie",Stephen King,http://images.amazon.com/images/P/0905712609.01.LZZZZZZZ.jpg,1988,1224
0671625837,The Long Dark Tea-Time of the Soul,Douglas Adams,http://images.amazon.com/images/P/0671625837.01.LZZZZZZZ.jpg,1989,1188
0517693119,More Than Complete Hitchhiker's Guide,Douglas Adams,http://images.amazon.com/images/P/0517693119.01.LZZZZZZZ.jpg,1990,1002
0553569910,The Ugly Duckling,Iris Johansen,http://images.amazon.com/images/P/0553569910.01.LZZZZZZZ.jpg,1997,1017
8408034634,La mujer sabia,Christian Jacq,http://images.amazon.com/images/P/8408034634.01.LZZZZZZZ.jpg,2000,137
1576751511,Affluenza: The All-Consuming Epidemic,John De Graaf,http://images.amazon.com/images/P/1576751511.01.LZZZZZZZ.jpg,2001,1328
3442730368,Der Glaspalast.,Amitav Ghosh,http://images.amazon.com/images/P/3442730368.01.LZZZZZZZ.jpg,2002,1329
3442728266,Der Liebeswunsch. Roman.,Dieter Wellershoff,http://images.amazon.com/images/P/3442728266.01.LZZZZZZZ.jpg,2002,189
3442760771,Ein Leben wird besichtigt. In der Welt der Eltern.,Wolf Jobst Siedler,http://images.amazon.com/images/P/3442760771.01.LZZZZZZZ.jpg,2002,138
3442729696,Das Buch Ruth.,Klaas Huizing,http://images.amazon.com/images/P/3442729696.01.LZZZZZZZ.jpg,2002,527
3442729726,Die Geliebte auf dem Berg. Ein Lisi- Badichi- Roman.,Shulamit Lapid,http://images.amazon.com/images/P/3442729726.01.LZZZZZZZ.jpg,2002,189
3442728312,Tod in Breslau.,Marek Krajewski,http://images.amazon.com/images/P/3442728312.01.LZZZZZZZ.jpg,2002,189
350251884X,Treibjagd an Bord.,Birgit H. H�?¶lscher,http://images.amazon.com/images/P/350251884X.01.LZZZZZZZ.jpg,2003,705
3442429641,"Liebling, vergi�?�? die Socken nicht.",Maeve Haran,http://images.amazon.com/images/P/3442429641.01.LZZZZZZZ.jpg,1995,657
3251004557,Holidays on Ice. Neue Geschichten.,David Sedaris,http://images.amazon.com/images/P/3251004557.01.LZZZZZZZ.jpg,1999,457
344254162X,Frische Goldjungs. Storys.,Wladimir Kaminer,http://images.amazon.com/images/P/344254162X.01.LZZZZZZZ.jpg,2001,657
2253137243,Le Jour des fourmis,Bernard Werber,http://images.amazon.com/images/P/2253137243.01.LZZZZZZZ.jpg,1995,1203
3404117476,Der gro�?�?e Santini. Bewegendes Familiendrama aus dem amerikanischen S�?¼den.,Pat Conroy,http://images.amazon.com/images/P/3404117476.01.LZZZZZZZ.jpg,1991,656
0553578685,The Third Victim,LISA GARDNER,http://images.amazon.com/images/P/0553578685.01.LZZZZZZZ.jpg,2001,499
0743418204,In Her Shoes : A Novel,Jennifer Weiner,http://images.amazon.com/images/P/0743418204.01.LZZZZZZZ.jpg,2003,191
0553574639,The Main Corpse (Culinary Mysteries (Paperback)),Diane Mott Davidson,http://images.amazon.com/images/P/0553574639.01.LZZZZZZZ.jpg,1997,1017
0060512822,The Poisonwood Bible,Barbara Kingsolver,http://images.amazon.com/images/P/0060512822.01.LZZZZZZZ.jpg,2003,172
0451142934,Skeleton Crew,Stephen King,http://images.amazon.com/images/P/0451142934.01.LZZZZZZZ.jpg,1986,703
0786862564,Make the Connection: Ten Steps to a Better Body and a Better Life,Bob Greene,http://images.amazon.com/images/P/0786862564.01.LZZZZZZZ.jpg,1996,226
0451408462,Drop Dead Gorgeous,Heather Graham,http://images.amazon.com/images/P/0451408462.01.LZZZZZZZ.jpg,1998,10
0440173922,The Ring,Danielle Steel,http://images.amazon.com/images/P/0440173922.01.LZZZZZZZ.jpg,1983,157
0910034532,Alateen: A Day at a Time,Incorporated Al-Anon Family Group Headquarters,http://images.amazon.com/images/P/0910034532.01.LZZZZZZZ.jpg,1983,818
1591820324,GTO #8,Tohru Fujisawa,http://images.amazon.com/images/P/1591820324.01.LZZZZZZZ.jpg,2002,811
1591820316,GTO #7,Tohru Fujisawa,http://images.amazon.com/images/P/1591820316.01.LZZZZZZZ.jpg,2002,811
1591820308,GTO #6,Tohru Fujisawa,http://images.amazon.com/images/P/1591820308.01.LZZZZZZZ.jpg,2002,811
1591820286,GTO #4,Tohru Fujisawa,http://images.amazon.com/images/P/1591820286.01.LZZZZZZZ.jpg,2002,811
1931514496,GTO Vol. 3,Tohru Fujisawa,http://images.amazon.com/images/P/1931514496.01.LZZZZZZZ.jpg,2002,811
1931514968,GTO #2,Tohru Fujisawa,http://images.amazon.com/images/P/1931514968.01.LZZZZZZZ.jpg,2002,811
0312983336,I Think I Love You,Stephanie Bond,http://images.amazon.com/images/P/0312983336.01.LZZZZZZZ.jpg,2002,509
0425154882,Carriers,Patrick Lynch,http://images.amazon.com/images/P/0425154882.01.LZZZZZZZ.jpg,1996,483
0233981071,Moon Tiger,Penelope Lively,http://images.amazon.com/images/P/0233981071.01.LZZZZZZZ.jpg,1987,298
1550171348,The Whole Fam Damily,Anne Cameron,http://images.amazon.com/images/P/1550171348.01.LZZZZZZZ.jpg,1996,287
0425158594,Demon Seed,Dean R. Koontz,http://images.amazon.com/images/P/0425158594.01.LZZZZZZZ.jpg,1997,483
0380806576,Veronica,Nicholas Christopher,http://images.amazon.com/images/P/0380806576.01.LZZZZZZZ.jpg,2000,1021
0448095017,"The Secret of the Old Clock (Nancy Drew Mystery Stories, No 1)",Carolyn Keene,http://images.amazon.com/images/P/0448095017.01.LZZZZZZZ.jpg,1930,367
345386722X,Spiegelkanon.,Paolo Maurensig,http://images.amazon.com/images/P/345386722X.01.LZZZZZZZ.jpg,2003,169
0449902927,Feel the Fear and Do It Anyway,Susan Jeffers,http://images.amazon.com/images/P/0449902927.01.LZZZZZZZ.jpg,1988,1181
0913028673,Psyche &amp; substance: Essays on homeopathy in the light of Jungian psychology,Edward C Whitmont,http://images.amazon.com/images/P/0913028673.01.LZZZZZZZ.jpg,1980,697
1551667878,Night Heat,Heather Graham,http://images.amazon.com/images/P/1551667878.01.LZZZZZZZ.jpg,2001,26
157566383X,Come the Morning,Shannon Drake,http://images.amazon.com/images/P/157566383X.01.LZZZZZZZ.jpg,1999,892
0399145702,The Cat Who Robbed a Bank (Cat Who... (Hardcover)),Lilian Jackson Braun,http://images.amazon.com/images/P/0399145702.01.LZZZZZZZ.jpg,2000,333
0590453688,"Say Cheese and Die! (Goosebumps, No 4)",R. L. Stine,http://images.amazon.com/images/P/0590453688.01.LZZZZZZZ.jpg,1995,880
0451137965,Thinner,Stephen King,http://images.amazon.com/images/P/0451137965.01.LZZZZZZZ.jpg,1985,703
0449219550,Longshot,Dick Francis,http://images.amazon.com/images/P/0449219550.01.LZZZZZZZ.jpg,1994,858
0425107469,Watchers,Dean R. Koontz,http://images.amazon.com/images/P/0425107469.01.LZZZZZZZ.jpg,1996,483
042510687X,Outbreak,Robin Cook,http://images.amazon.com/images/P/042510687X.01.LZZZZZZZ.jpg,1991,483
0553262645,Nathaniel,John Saul,http://images.amazon.com/images/P/0553262645.01.LZZZZZZZ.jpg,1984,1017
0609608339,The Buffalo Soldier : A Novel by the Bestselling Author of MIDWIVES,CHRIS BOHJALIAN,http://images.amazon.com/images/P/0609608339.01.LZZZZZZZ.jpg,2002,1162
1584650532,The Gore: A Novel (Hardscrabble Books),Joseph A. Citro,http://images.amazon.com/images/P/1584650532.01.LZZZZZZZ.jpg,2000,802
1584650028,Guardian Angels (Hardscrabble Books),Joseph A. Citro,http://images.amazon.com/images/P/1584650028.01.LZZZZZZZ.jpg,1999,802
037570745X,In the Fall (Vintage Contemporaries (Paperback)),Jeffrey Lent,http://images.amazon.com/images/P/037570745X.01.LZZZZZZZ.jpg,2001,667
0312989393,Queen Bee of Mimosa Branch,Haywood Smith,http://images.amazon.com/images/P/0312989393.01.LZZZZZZZ.jpg,2003,509
1853261874,Rubaiyat of Omar Khayyam (Wordsworth Classics),O. Khayyam,http://images.amazon.com/images/P/1853261874.01.LZZZZZZZ.jpg,1997,160
0836218310,Far Side Gallery 3 Paperback,Gary Larson,http://images.amazon.com/images/P/0836218310.01.LZZZZZZZ.jpg,1988,879
1857027604,The Wrong Kind of Shirts 2: More Curious Quips and Accusations from the Soccer World,Mark Reynolds,http://images.amazon.com/images/P/1857027604.01.LZZZZZZZ.jpg,1997,988
1856354008,It's a Long Way from Penny Apples,Bill Cullen,http://images.amazon.com/images/P/1856354008.01.LZZZZZZZ.jpg,2002,819
0952661020,Survival of the Fattest 3: An Alternative Review of the '96-97 Football Season,David Jenkins,http://images.amazon.com/images/P/0952661020.01.LZZZZZZZ.jpg,1997,1003
1551668084,Storm Warning,Dinah Mccall,http://images.amazon.com/images/P/1551668084.01.LZZZZZZZ.jpg,2001,26
344244991X,Cave Canem. Ein Felidae- Roman.,Akif Pirincci,http://images.amazon.com/images/P/344244991X.01.LZZZZZZZ.jpg,2001,657
0060531231,When He Was Wicked (Bridgerton Family Series),Julia Quinn,http://images.amazon.com/images/P/0060531231.01.LZZZZZZZ.jpg,2004,488
0425104346,Darkfall,Dean R. Koontz,http://images.amazon.com/images/P/0425104346.01.LZZZZZZZ.jpg,1996,483
0440224551,The Blood of Roses,Marsha Canham,http://images.amazon.com/images/P/0440224551.01.LZZZZZZZ.jpg,1998,1190
3596143500,Mannomann.,Jil Karoly,http://images.amazon.com/images/P/3596143500.01.LZZZZZZZ.jpg,1998,497
8441501742,Programacion en Java,Pedro M. Cuenca Jimenez,http://images.amazon.com/images/P/8441501742.01.LZZZZZZZ.jpg,1997,820
8408022547,LA Muerte Del Decano,G. Torrente Ballester,http://images.amazon.com/images/P/8408022547.01.LZZZZZZZ.jpg,1998,717
9074336329,Want dit is mijn lichaam,Renate Dorrestein,http://images.amazon.com/images/P/9074336329.01.LZZZZZZZ.jpg,1997,458
3423704306,Hei�?�?e Spur aus Afrika. ( Ab 8 J.).,Andreas Schl�?¼ter,http://images.amazon.com/images/P/3423704306.01.LZZZZZZZ.jpg,1997,11
042517025X,The Story Teller (Arapaho Indian Mysteries),Margaret Coel,http://images.amazon.com/images/P/042517025X.01.LZZZZZZZ.jpg,1999,107
0425180905,The Spirit Woman,Margaret Coel,http://images.amazon.com/images/P/0425180905.01.LZZZZZZZ.jpg,2001,483
1560431008,"Woman, Thou Art Loosed: Healing the Wounds of the Past",T.D. Jakes,http://images.amazon.com/images/P/1560431008.01.LZZZZZZZ.jpg,1994,1004
1565076257,15 Minutes of Peace With God,Emilie Barnes,http://images.amazon.com/images/P/1565076257.01.LZZZZZZZ.jpg,1997,1116
044018293X,Suffer the Children,John Saul,http://images.amazon.com/images/P/044018293X.01.LZZZZZZZ.jpg,1986,157
0590568817,"Say Cheese and Die-Again! (Goosebumps, No 44)",R. L. Stine,http://images.amazon.com/images/P/0590568817.01.LZZZZZZZ.jpg,1996,880
0553573616,My Point...And I Do Have One,ELLEN DEGENERES,http://images.amazon.com/images/P/0553573616.01.LZZZZZZZ.jpg,1996,499
0671002031,Temptation,Jude Deveraux,http://images.amazon.com/images/P/0671002031.01.LZZZZZZZ.jpg,2000,329
